# 
# Header Description:
# 
# Version: v3.0.6.4 Platform: 13 Manufacturer: samsung Model: SM-A715F
# 
# Raw,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,Svid,TimeOffsetNanos,State,ReceivedSvTimeNanos,ReceivedSvTimeUncertaintyNanos,Cn0DbHz,PseudorangeRateMetersPerSecond,PseudorangeRateUncertaintyMetersPerSecond,AccumulatedDeltaRangeState,AccumulatedDeltaRangeMeters,AccumulatedDeltaRangeUncertaintyMeters,CarrierFrequencyHz,CarrierCycles,CarrierPhase,CarrierPhaseUncertainty,MultipathIndicator,SnrInDb,ConstellationType,AgcDb,BasebandCn0DbHz,FullInterSignalBiasNanos,FullInterSignalBiasUncertaintyNanos,SatelliteInterSignalBiasNanos,SatelliteInterSignalBiasUncertaintyNanos,CodeType,ChipsetElapsedRealtimeNanos
# 
# UncalAccel,utcTimeMillis,elapsedRealtimeNanos,UncalAccelXMps2,UncalAccelYMps2,UncalAccelZMps2,BiasXMps2,BiasYMps2,BiasZMps2
# 
# Accel,utcTimeMillis,elapsedRealtimeNanos,AccelXMps2,AccelYMps2,AccelZMps2
# 
# UncalGyro,utcTimeMillis,elapsedRealtimeNanos,UncalGyroXRadPerSec,UncalGyroYRadPerSec,UncalGyroZRadPerSec,DriftXRadPerSec,DriftYRadPerSec,DriftZRadPerSec
# 
# Gyro,utcTimeMillis,elapsedRealtimeNanos,GyroXRadPerSec,GyroYRadPerSec,GyroZRadPerSec
# 
# UncalMag,utcTimeMillis,elapsedRealtimeNanos,UncalMagXMicroT,UncalMagYMicroT,UncalMagZMicroT,BiasXMicroT,BiasYMicroT,BiasZMicroT
# 
# Mag,utcTimeMillis,elapsedRealtimeNanos,MagXMicroT,MagYMicroT,MagZMicroT
# 
# OrientationDeg,utcTimeMillis,elapsedRealtimeNanos,yawDeg,rollDeg,pitchDeg
# 
# Fix,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters,MockLocation,NumberOfUsedSignals,VerticalSpeedAccuracyMps,SolutionType
# 
# Nav,Svid,Type,Status,MessageId,Sub-messageId,Data(Bytes)
# 
# Status,UnixTimeMillis,SignalCount,SignalIndex,ConstellationType,Svid,CarrierFrequencyHz,Cn0DbHz,AzimuthDegrees,ElevationDegrees,UsedInFix,HasAlmanacData,HasEphemerisData,BasebandCn0DbHz
# 
# Agc,utcTimeMillis,TimeNanos,LeapSecond,TimeUncertaintyNanos,FullBiasNanos,BiasNanos,BiasUncertaintyNanos,DriftNanosPerSecond,DriftUncertaintyNanosPerSecond,HardwareClockDiscontinuityCount,AgcDb,CarrierFrequencyHz,ConstellationType
# 
Fix,FLP,36.6351443000,29.0834732000,252.37579345703125,1.2273191,4.925,233.38489,1712570331464,0.086023256,45.0,6804130980373,4.0,0,,,
Raw,1712570332430,7744794000000,18,,-1396597805636662633,0.17700958251953125,35.21393955452368,-11.85249847703216,15.990345878597267,245,29,0.0,81935,122350361285647,14,35.5,-76.37906646728516,0.027300000190734863,16,0.0,0.0,1575420030,,,,0,,1,2.2,32.5,,,,,,
Raw,1712570332430,7744794000000,18,,-1396597805636662633,0.17700958251953125,35.21393955452368,-11.85249847703216,15.990345878597267,245,31,0.0,81935,122350352699088,9,40.3,-397.01025390625,0.03960000351071358,16,0.0,0.0,1575420030,,,,0,,1,2.2,37.3,,,,,,
Raw,1712570332430,7744794000000,18,,-1396597805636662633,0.17700958251953125,35.21393955452368,-11.85249847703216,15.990345878597267,245,5,0.0,16399,122336302904197,11,38.6,-6.740586757659912,5.3277997970581055,16,0.0,0.0,1561097980,,,,0,,5,1.93,32.6,,,,,,
Raw,1712570332430,7744794000000,18,,-1396597805636662633,0.17700958251953125,35.21393955452368,-11.85249847703216,15.990345878597267,245,8,0.0,16399,122336303604537,17,33.6,-129.1317596435547,0.03779999911785126,16,0.0,0.0,1561097980,,,,0,,5,1.93,27.6,,,,,,
Raw,1712570332430,7744794000000,18,,-1396597805636662633,0.17700958251953125,35.21393955452368,-11.85249847703216,15.990345878597267,245,13,0.0,16399,122336304705071,17,33.2,-191.25148010253906,0.03930000215768814,16,0.0,0.0,1561097980,,,,0,,5,1.93,27.200000000000003,,,,,,
Raw,1712570332430,7744794000000,18,,-1396597805636662633,0.17700958251953125,35.21393955452368,-11.85249847703216,15.990345878597267,245,27,0.0,16399,122336356399540,11,38.8,322.6935119628906,0.04690000042319298,16,0.0,0.0,1561097980,,,,0,,5,1.93,32.8,,,,,,
Raw,1712570332430,7744794000000,18,,-1396597805636662633,0.17700958251953125,35.21393955452368,-11.85249847703216,15.990345878597267,245,29,0.0,16399,122336344414433,10,39.8,-518.7971801757812,0.02810000069439411,16,0.0,0.0,1561097980,,,,0,,5,1.93,33.8,,,,,,
Raw,1712570332430,7744794000000,18,,-1396597805636662633,0.17700958251953125,35.21393955452368,-11.85249847703216,15.990345878597267,245,30,0.0,16399,122336357182642,12,37.9,-180.23690795898438,0.049400001764297485,16,0.0,0.0,1561097980,,,,0,,5,1.93,31.9,,,,,,
Raw,1712570332430,7744794000000,18,,-1396597805636662633,0.17700958251953125,35.21393955452368,-11.85249847703216,15.990345878597267,245,2,0.0,89103,122350346892803,19,32.2,-390.2372741699219,0.08330000191926956,16,0.0,0.0,1575420030,,,,0,,6,2.24,26.200000000000003,,,,,,
Raw,1712570332430,7744794000000,18,,-1396597805636662633,0.17700958251953125,35.21393955452368,-11.85249847703216,15.990345878597267,245,8,0.0,89103,122350334521871,19,32.2,328.1808776855469,0.06830000132322311,16,0.0,0.0,1575420030,,,,0,,6,2.24,26.200000000000003,,,,,,
Raw,1712570332430,7744794000000,18,,-1396597805636662633,0.17700958251953125,35.21393955452368,-11.85249847703216,15.990345878597267,245,10,0.0,89103,122350346746409,13,36.8,364.6485290527344,0.06720000505447388,16,0.0,0.0,1575420030,,,,0,,6,2.24,30.799999999999997,,,,,,
Raw,1712570332430,7744794000000,18,,-1396597805636662633,0.17700958251953125,35.21393955452368,-11.85249847703216,15.990345878597267,245,24,0.0,89103,122350343302051,11,38.0,384.58367919921875,0.06639999896287918,16,0.0,0.0,1575420030,,,,0,,6,2.24,32.0,,,,,,
Raw,1712570332430,7744794000000,18,,-1396597805636662633,0.17700958251953125,35.21393955452368,-11.85249847703216,15.990345878597267,245,25,0.0,89103,122350352813667,16,34.4,-2.1868715286254883,0.050700001418590546,16,0.0,0.0,1575420030,,,,0,,6,2.24,28.4,,,,,,
Raw,1712570332430,7744794000000,18,,-1396597805636662633,0.17700958251953125,35.21393955452368,-11.85249847703216,15.990345878597267,245,36,0.0,89103,122350349228532,19,32.3,-401.0569152832031,0.06680000573396683,16,0.0,0.0,1575420030,,,,0,,6,2.24,26.299999999999997,,,,,,
Fix,GPS,36.6351434600,29.0834767800,248.68798828125,0.7,3.7900925,5.8,1712570333000,1.1337107,65.16884,6806157449539,3.0,0,,,
Fix,FLP,36.6351448000,29.0834769000,248.68798828125,0.6945032,3.9,4.990303,1712570333491,1.1337107,65.16884,6806157449539,3.0,0,,,
Status,1712570333000,37,0,1,5,1575420030,35.70,108.0,24.0,1,1,1,30.7
Status,1712570333000,37,1,1,11,1575420030,36.40,42.0,20.0,1,1,1,31.4
Status,1712570333000,37,2,1,12,1575420030,37.90,109.0,42.0,1,1,1,32.9
Status,1712570333000,37,3,1,18,1575420030,37.70,203.0,30.0,1,1,1,32.7
Status,1712570333000,37,4,1,20,1575420030,37.10,71.0,25.0,1,1,1,32.1
Status,1712570333000,37,5,1,25,1575420030,39.70,91.0,74.0,1,1,1,34.7
Status,1712570333000,37,6,1,26,1575420030,46.20,307.0,4.0,1,1,0,41.2
Status,1712570333000,37,7,1,28,1575420030,44.90,285.0,41.0,1,1,1,39.9
Status,1712570333000,37,8,1,29,1575420030,45.60,313.0,65.0,1,1,1,40.6
Status,1712570333000,37,9,1,31,1575420030,44.70,310.0,22.0,1,1,1,39.7
Status,1712570333000,37,10,3,10,1602000000,34.80,329.0,61.0,1,1,1,29.8
Status,1712570333000,37,11,3,9,1602000000,38.90,143.0,67.0,1,1,0,33.9
Status,1712570333000,37,12,3,16,1602000000,36.10,144.0,11.0,1,1,1,31.1
Status,1712570333000,37,13,3,11,1602000000,44.20,326.0,8.0,1,1,0,39.2
Status,1712570333000,37,14,3,20,1602000000,26.30,257.0,70.0,0,1,0,21.3
Status,1712570333000,37,15,3,19,1602000000,26.00,28.0,35.0,1,1,0,21.0
Status,1712570333000,37,16,3,21,1602000000,39.40,226.0,15.0,1,1,1,34.4
Status,1712570333000,37,17,5,2,1561097980,30.20,112.0,18.0,0,1,0,25.2
Status,1712570333000,37,18,5,5,1561097980,39.80,136.0,36.0,1,1,0,34.8
Status,1712570333000,37,19,5,8,1561097980,40.10,64.0,36.0,1,1,1,35.1
Status,1712570333000,37,20,5,10,1561097980,29.50,87.0,14.0,1,1,0,24.5
Status,1712570333000,37,21,5,13,1561097980,38.40,81.0,40.0,1,1,1,33.4
Status,1712570333000,37,22,5,27,1561097980,44.60,39.0,56.0,1,1,1,39.6
Status,1712570333000,37,23,5,29,1561097980,42.20,239.0,11.0,0,1,0,37.2
Status,1712570333000,37,24,5,30,1561097980,43.70,260.0,63.0,1,1,1,38.7
Status,1712570333000,37,25,5,7,1561097980,0.00,0.0,0.0,0,1,0,0.0
Status,1712570333000,37,26,5,28,1561097980,0.00,50.0,11.0,0,1,0,0.0
Status,1712570333000,37,27,2,136,1575420030,39.90,0.0,0.0,0,0,0,34.9
Status,1712570333000,37,28,6,2,1575420030,43.80,313.0,38.0,1,1,0,38.8
Status,1712570333000,37,29,6,8,1575420030,44.00,281.0,1.0,0,1,1,39.0
Status,1712570333000,37,30,6,10,1575420030,43.40,45.0,41.0,1,1,0,38.4
Status,1712570333000,37,31,6,11,1575420030,36.90,68.0,68.0,0,1,1,31.9
Status,1712570333000,37,32,6,12,1575420030,34.50,39.0,17.0,0,1,0,29.5
Status,1712570333000,37,33,6,24,1575420030,39.70,116.0,28.0,1,1,0,34.7
Status,1712570333000,37,34,6,25,1575420030,43.70,57.0,77.0,1,1,0,38.7
Status,1712570333000,37,35,6,34,1575420030,27.30,209.0,2.0,0,1,0,22.3
Status,1712570333000,37,36,6,36,1575420030,39.70,195.0,50.0,1,1,0,34.7
Fix,GPS,36.6351492000,29.0834768400,244.741455078125,0.98,3.7900925,27.1,1712570334000,1.0737784,9.458849,6807145694174,3.0,0,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,10,0.0,49359,46733364795614,21,31.8,-361.7467956542969,0.3172000050544739,16,0.0,0.0,1598062460,,,,0,,3,0.65,28.8,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,9,0.0,49359,46733365910360,14,35.9,289.5535888671875,0.6060000061988831,16,0.0,0.0,1600875010,,,,0,,3,0.65,32.9,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,16,0.0,49359,46733352677974,17,33.1,759.4910278320312,0.25130000710487366,16,0.0,0.0,1601437440,,,,0,,3,0.65,30.1,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,11,0.0,49359,46733351323084,8,41.2,-773.974609375,0.23770001530647278,16,0.0,0.0,1602000000,,,,0,,3,0.65,38.2,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,20,0.0,49359,46733365894623,61,23.3,-122.87165832519531,1.2660000324249268,16,0.0,0.0,1603124990,,,,0,,3,0.65,20.3,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,19,0.0,49359,46733359312251,61,23.0,636.9774780273438,1.274999976158142,16,0.0,0.0,1603687550,,,,0,,3,0.65,20.0,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,21,0.0,49359,46733353895786,13,36.4,-663.5286254882812,0.24469999969005585,16,0.0,0.0,1604249980,,,,0,,3,0.65,33.4,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,5,0.0,81935,122351353274367,19,32.7,-411.72869873046875,0.06080000102519989,16,0.0,0.0,1575420030,,,,0,,1,2.36,29.700000000000003,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,11,0.0,81935,122351351049210,17,33.4,602.9847412109375,0.049800001084804535,16,0.0,0.0,1575420030,,,,0,,1,2.36,30.4,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,12,0.0,81935,122351357553192,16,34.9,436.6687316894531,0.05220000445842743,16,0.0,0.0,1575420030,,,,0,,1,2.36,31.9,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,18,0.0,81935,122351354020753,16,34.7,-623.619384765625,0.047700002789497375,16,0.0,0.0,1575420030,,,,0,,1,2.36,31.700000000000003,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,20,0.0,81935,122351353449902,16,34.1,-7.536998271942139,0.04620000347495079,16,0.0,0.0,1575420030,,,,0,,1,2.36,31.1,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,25,0.0,81935,122351363550009,13,36.7,150.60743713378906,0.02970000170171261,16,0.0,0.0,1575420030,,,,0,,1,2.36,33.7,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,26,0.0,81935,122351347468672,6,43.2,-631.7237548828125,0.03060000017285347,16,0.0,0.0,1575420030,,,,0,,1,2.36,40.2,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,28,0.0,81935,122351357486980,8,41.9,-95.82588195800781,0.04670000448822975,16,0.0,0.0,1575420030,,,,0,,1,2.36,38.9,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,29,0.0,81935,122351361285905,7,42.6,-72.88163757324219,0.022100001573562622,16,0.0,0.0,1575420030,,,,0,,1,2.36,39.6,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,31,0.0,81935,122351352700395,8,41.7,-393.4333801269531,0.03920000419020653,16,0.0,0.0,1575420030,,,,0,,1,2.36,38.7,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,5,0.0,16399,122337302904230,18,33.8,-2.6117372512817383,7.706500053405762,16,0.0,0.0,1561097980,,,,0,,5,2.23,27.799999999999997,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,8,0.0,16399,122337303604969,16,34.1,-126.03568267822266,0.031200002878904343,16,0.0,0.0,1561097980,,,,0,,5,2.23,28.1,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,13,0.0,16399,122337304705725,19,32.4,-188.26388549804688,0.047300003468990326,16,0.0,0.0,1561097980,,,,0,,5,2.23,26.4,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,27,0.0,16399,122337356398478,11,38.6,326.01702880859375,0.04690000042319298,16,0.0,0.0,1561097980,,,,0,,5,2.23,32.6,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,29,0.0,16399,122337344416104,13,36.2,-515.114013671875,0.031200001016259193,16,0.0,0.0,1561097980,,,,0,,5,2.23,30.200000000000003,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,30,0.0,16399,122337357183247,12,37.7,-176.64707946777344,0.049400001764297485,16,0.0,0.0,1561097980,,,,0,,5,2.23,31.700000000000003,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,2,0.0,89103,122351346894096,12,37.8,-386.6480712890625,0.06590000540018082,16,0.0,0.0,1575420030,,,,0,,6,2.38,31.799999999999997,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,8,0.0,89103,122351334520778,11,38.0,332.14471435546875,0.04990000277757645,16,0.0,0.0,1575420030,,,,0,,6,2.38,32.0,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,10,0.0,89103,122351346745199,12,37.4,367.6736755371094,0.05090000107884407,16,0.0,0.0,1575420030,,,,0,,6,2.38,31.4,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,11,0.0,89103,122351355121393,24,30.9,105.30042266845703,0.38029998540878296,16,0.0,0.0,1575420030,,,,0,,6,2.38,24.9,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,12,0.0,89103,122351339623274,31,28.5,511.8233947753906,0.581000030040741,16,0.0,0.0,1575420030,,,,0,,6,2.38,22.5,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,24,0.0,89103,122351343300760,17,33.7,387.7121887207031,0.06180000305175781,16,0.0,0.0,1575420030,,,,0,,6,2.38,27.700000000000003,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,25,0.0,89103,122351352813688,12,37.7,1.1407901048660278,0.0478999987244606,16,0.0,0.0,1575420030,,,,0,,6,2.38,31.700000000000003,,,,,,
Raw,1712570333430,7745794000000,18,,-1396597805636662645,0.07726669311523438,31.214320188155398,-8.227209837262574,14.09685550652454,245,36,0.0,89103,122351349229840,17,33.7,-397.3326721191406,0.05880000442266464,16,0.0,0.0,1575420030,,,,0,,6,2.38,27.700000000000003,,,,,,
Fix,FLP,36.6351495000,29.0834769000,244.741455078125,0.97657526,3.9,26.986332,1712570334479,1.0737784,9.458849,6807145694174,3.0,0,,,
Fix,NLP,36.6436413000,29.0821737000,,,2500.0,,1712570331438,,,6804104000000,,0,,,
Status,1712570334000,37,0,1,5,1575420030,39.70,108.0,24.0,1,1,1,34.7
Status,1712570334000,37,1,1,11,1575420030,39.80,42.0,20.0,1,1,1,34.8
Status,1712570334000,37,2,1,12,1575420030,35.70,109.0,42.0,1,1,1,30.7
Status,1712570334000,37,3,1,18,1575420030,39.20,203.0,30.0,1,1,1,34.2
Status,1712570334000,37,4,1,20,1575420030,39.10,71.0,25.0,1,1,1,34.1
Status,1712570334000,37,5,1,25,1575420030,38.90,91.0,74.0,1,1,1,33.9
Status,1712570334000,37,6,1,26,1575420030,44.70,307.0,4.0,1,1,0,39.7
Status,1712570334000,37,7,1,28,1575420030,43.90,285.0,41.0,1,1,1,38.9
Status,1712570334000,37,8,1,29,1575420030,48.10,313.0,65.0,1,1,1,43.1
Status,1712570334000,37,9,1,31,1575420030,50.40,310.0,22.0,1,1,1,45.4
Status,1712570334000,37,10,3,10,1602000000,41.30,329.0,61.0,1,1,1,36.3
Status,1712570334000,37,11,3,9,1602000000,36.20,143.0,67.0,1,1,0,31.2
Status,1712570334000,37,12,3,16,1602000000,25.80,144.0,11.0,1,1,1,20.8
Status,1712570334000,37,13,3,11,1602000000,45.70,326.0,8.0,1,1,0,40.7
Status,1712570334000,37,14,3,20,1602000000,26.30,257.0,70.0,0,1,0,21.3
Status,1712570334000,37,15,3,19,1602000000,34.80,28.0,35.0,1,1,0,29.8
Status,1712570334000,37,16,3,21,1602000000,37.40,226.0,15.0,1,1,1,32.4
Status,1712570334000,37,17,5,2,1561097980,30.20,112.0,18.0,0,1,0,25.2
Status,1712570334000,37,18,5,5,1561097980,39.80,136.0,36.0,1,1,0,34.8
Status,1712570334000,37,19,5,8,1561097980,37.80,64.0,36.0,1,1,1,32.8
Status,1712570334000,37,20,5,10,1561097980,28.00,87.0,14.0,0,1,0,23.0
Status,1712570334000,37,21,5,13,1561097980,37.70,81.0,40.0,1,1,1,32.7
Status,1712570334000,37,22,5,27,1561097980,48.60,39.0,56.0,1,1,1,43.6
Status,1712570334000,37,23,5,29,1561097980,39.40,239.0,11.0,0,1,0,34.4
Status,1712570334000,37,24,5,30,1561097980,41.30,260.0,63.0,1,1,1,36.3
Status,1712570334000,37,25,5,7,1561097980,0.00,0.0,0.0,0,1,0,0.0
Status,1712570334000,37,26,5,28,1561097980,0.00,50.0,11.0,0,1,0,0.0
Status,1712570334000,37,27,2,136,1575420030,36.80,0.0,0.0,0,0,0,31.8
Status,1712570334000,37,28,6,2,1575420030,49.70,313.0,38.0,1,1,0,44.7
Status,1712570334000,37,29,6,8,1575420030,48.10,281.0,1.0,0,1,1,43.1
Status,1712570334000,37,30,6,10,1575420030,43.00,45.0,41.0,1,1,0,38.0
Status,1712570334000,37,31,6,11,1575420030,41.70,68.0,68.0,1,1,1,36.7
Status,1712570334000,37,32,6,12,1575420030,32.70,39.0,17.0,1,1,0,27.7
Status,1712570334000,37,33,6,24,1575420030,40.80,116.0,28.0,1,1,0,35.8
Status,1712570334000,37,34,6,25,1575420030,43.40,57.0,77.0,1,1,0,38.4
Status,1712570334000,37,35,6,34,1575420030,27.30,209.0,2.0,0,1,0,22.3
Status,1712570334000,37,36,6,36,1575420030,33.20,195.0,50.0,1,1,0,28.2
Raw,1712570334430,7746794000000,18,,-1396597805636662648,0.09703445434570312,34.82780448393896,2.9454111762568362,14.146067357193594,245,10,0.0,49359,46734364796841,11,38.3,-361.42242431640625,0.2289000153541565,16,0.0,0.0,1598062460,,,,0,,3,0.56,35.3,,,,,,
Raw,1712570334430,7746794000000,18,,-1396597805636662648,0.09703445434570312,34.82780448393896,2.9454111762568362,14.146067357193594,245,9,0.0,49359,46734365909384,17,33.2,289.2476501464844,0.24080000817775726,16,0.0,0.0,1600875010,,,,0,,3,0.56,30.200000000000003,,,,,,
Raw,1712570334430,7746794000000,18,,-1396597805636662648,0.09703445434570312,34.82780448393896,2.9454111762568362,14.146067357193594,245,16,0.0,49359,46734352675293,70,22.8,758.1778564453125,1.3845000267028809,16,0.0,0.0,1601437440,,,,0,,3,0.56,19.8,,,,,,
Raw,1712570334430,7746794000000,18,,-1396597805636662648,0.09703445434570312,34.82780448393896,2.9454111762568362,14.146067357193594,245,11,0.0,49359,46734351325647,7,42.7,-772.8475952148438,0.2371000051498413,16,0.0,0.0,1602000000,,,,0,,3,0.56,39.7,,,,,,
Raw,1712570334430,7746794000000,18,,-1396597805636662648,0.09703445434570312,34.82780448393896,2.9454111762568362,14.146067357193594,245,19,0.0,49359,46734359310123,21,31.8,637.427978515625,0.33969998359680176,16,0.0,0.0,1603687550,,,,0,,3,0.56,28.8,,,,,,
Raw,1712570334430,7746794000000,18,,-1396597805636662648,0.09703445434570312,34.82780448393896,2.9454111762568362,14.146067357193594,245,21,0.0,49359,46734353897915,16,34.4,-663.5723266601562,0.24619999527931213,16,0.0,0.0,1604249980,,,,0,,3,0.56,31.4,,,,,,
Raw,1712570334430,7746794000000,18,,-1396597805636662648,0.09703445434570312,34.82780448393896,2.9454111762568362,14.146067357193594,245,5,0.0,81935,122352353275746,13,36.7,-412.2451171875,0.044700004160404205,16,0.0,0.0,1575420030,,,,0,,1,2.14,33.7,,,,,,
Raw,1712570334430,7746794000000,18,,-1396597805636662648,0.09703445434570312,34.82780448393896,2.9454111762568362,14.146067357193594,245,11,0.0,81935,122352351047224,13,36.8,603.0972900390625,0.04169999808073044,16,0.0,0.0,1575420030,,,,0,,1,2.14,33.8,,,,,,
Raw,1712570334430,7746794000000,18,,-1396597805636662648,0.09703445434570312,34.82780448393896,2.9454111762568362,14.146067357193594,245,12,0.0,81935,122352357551727,19,32.7,436.1772155761719,0.06680000573396683,16,0.0,0.0,1575420030,,,,0,,1,2.14,29.700000000000003,,,,,,
Raw,1712570334430,7746794000000,18,,-1396597805636662648,0.09703445434570312,34.82780448393896,2.9454111762568362,14.146067357193594,245,18,0.0,81935,122352354022854,13,36.2,-623.5228271484375,0.04619999974966049,16,0.0,0.0,1575420030,,,,0,,1,2.14,33.2,,,,,,
Raw,1712570334430,7746794000000,18,,-1396597805636662648,0.09703445434570312,34.82780448393896,2.9454111762568362,14.146067357193594,245,20,0.0,81935,122352353449921,13,36.1,-7.352572917938232,0.044700004160404205,16,0.0,0.0,1575420030,,,,0,,1,2.14,33.1,,,,,,
Raw,1712570334430,7746794000000,18,,-1396597805636662648,0.09703445434570312,34.82780448393896,2.9454111762568362,14.146067357193594,245,25,0.0,81935,122352363549511,14,35.9,150.8063507080078,0.030300002545118332,16,0.0,0.0,1575420030,,,,0,,1,2.14,32.9,,,,,,
Raw,1712570334430,7746794000000,18,,-1396597805636662648,0.09703445434570312,34.82780448393896,2.9454111762568362,14.146067357193594,245,26,0.0,81935,122352347470869,8,41.7,-630.8450927734375,0.031700000166893005,16,0.0,0.0,1575420030,,,,0,,1,2.14,38.7,,,,,,
Raw,1712570334430,7746794000000,18,,-1396597805636662648,0.09703445434570312,34.82780448393896,2.9454111762568362,14.146067357193594,245,28,0.0,81935,122352357487310,9,40.9,-95.01638793945312,0.0471000038087368,16,0.0,0.0,1575420030,,,,0,,1,2.14,37.9,,,,,,
Raw,1712570334430,7746794000000,18,,-1396597805636662648,0.09703445434570312,34.82780448393896,2.9454111762568362,14.146067357193594,245,29,0.0,81935,122352361286148,5,45.1,-72.40306854248047,0.020900001749396324,16,0.0,0.0,1575420030,,,,0,,1,2.14,42.1,,,,,,
Raw,1712570334430,7746794000000,18,,-1396597805636662648,0.09703445434570312,34.82780448393896,2.9454111762568362,14.146067357193594,245,31,0.0,81935,122352352701720,4,47.4,-392.2944030761719,0.03680000454187393,16,0.0,0.0,1575420030,,,,0,,1,2.14,44.4,,,,,,
Raw,1712570334430,7746794000000,18,,-1396597805636662648,0.09703445434570312,34.82780448393896,2.9454111762568362,14.146067357193594,245,8,0.0,16399,122338303605395,21,31.8,-124.13214874267578,0.11570000648498535,16,0.0,0.0,1561097980,,,,0,,5,2.07,25.8,,,,,,
